,Location,Price,Size,Rooms,Bathrooms,link
806,Chicó Norte - Bogotá,$815.818.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
807,Zona Oriente - Cali,$122.600.000,"49,86m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nativo--parque-dulce/zona-oriente/cali/7185478
808,Zona Oriente - Cali,$116.400.000,"41,36m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/verdino--parque-dulce/zona-oriente/cali/7185545
809,Chicó Norte - Bogotá,$688.263.000,"64,84m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
810,Chicó Norte - Bogotá,$472.628.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
811,Chicó Norte - Bogotá,$709.940.000,"62,5m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
812,Ciudad Berna - Bogotá,$305.000.000,57m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/sauces-de-berna/ciudad-berna/bogota/6610768
813,Chicó Norte - Bogotá,$1.139.089.000,"92,4m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
814,Chicó Norte - Bogotá,$801.892.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
815,Chicó Norte - Bogotá,$335.957.000,"28,38m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
816,Chicó Norte - Bogotá,$1.092.400.000,"125,39m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/terra-93/chico-norte/bogota/6809174
817,Ciudadela Alameda - Zipaquirá,$274.404.000,"72,29m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
818,Chicó Norte - Bogotá,$754.628.750,"66,91m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
819,Chicó Norte - Bogotá,$768.065.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
820,Chicó Norte - Bogotá,$472.630.000,"36,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
821,Chicó Norte - Bogotá,$1.301.030.000,"151,63m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/terra-93/chico-norte/bogota/6809174
822,Ciudadela Alameda - Zipaquirá,$323.196.000,"82,83m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
823,Chicó Norte - Bogotá,$649.847.500,"62,9m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
824,Santa Teresita - Cali,$540.540.000,"111,18m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mirador-del-oeste/santa-teresita/cali/1370983
825,Chicó Norte - Bogotá,$483.908.000,"31,74m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
826,Chicó Norte - Bogotá,$333.109.000,"24,27m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
827,Chicó Norte - Bogotá,$448.771.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
828,Chicó Norte - Bogotá,$737.865.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
829,Chicó Norte - Bogotá,$815.818.000,"67,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
830,Zona Oriente - Cali,$122.600.000,"49,86m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nativo--parque-dulce/zona-oriente/cali/7185478
831,Zona Oriente - Cali,$116.400.000,"41,36m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/verdino--parque-dulce/zona-oriente/cali/7185545
832,Chicó Norte - Bogotá,$709.940.000,"62,5m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
833,Chicó Norte - Bogotá,$472.628.000,"37,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
834,Chicó Norte - Bogotá,$681.779.000,"64,84m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
835,Chicó Norte - Bogotá,$656.137.500,"62,9m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
836,Ciudad Berna - Bogotá,$305.000.000,57m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/sauces-de-berna/ciudad-berna/bogota/6610768
837,Chicó Norte - Bogotá,$688.263.000,"64,84m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
838,Vía Briceño Tocancipá - Cajicá,$838.153.000,"127,5m²",4ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/entrelomas-bosque-residencial/via-briceno--tocancipa/cajica/2426757
839,Vía Briceño Tocancipá - Cajicá,$1.349.720.000,224m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/entrelomas-bosque-residencial/via-briceno--tocancipa/cajica/2426757
840,ciudadela novaterra - Mosquera,$255.310.000,"71,2m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
841,Ciudadela Novaterra - Mosquera,$263.600.000,"77,79m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
842,Ciudadela Novaterra - Mosquera,$211.785.000,"57,94m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/guayacan/ciudadela-novaterra/mosquera/4649280
843,ciudadela novaterra - Mosquera,$236.145.000,"57,73m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
844,ciudadela novaterra - Mosquera,$287.500.000,"83,96m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
845,CIUDADELA NOVATERRA - Mosquera,$245.070.000,"64,73m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
846,Antiguo Campestre Cabecera - Bucaramanga,$749.834.000,"127,25m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santoangel-torre-residencial/antiguo-campestre--cabecera/bucaramanga/7081898
847,Chicó Navarra - Bogotá,$309.680.000,28m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
848,Chicó Navarra - Bogotá,$1.799.446.000,"141,04m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
849,Chicó Navarra - Bogotá,$1.617.897.000,"138,85m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
850,Chicó Navarra - Bogotá,$1.617.897.000,"138,85m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
851,Chicó Navarra - Bogotá,$2.471.331.000,"199,87m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
852,Chicó Navarra - Bogotá,$1.799.446.000,"141,04m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
853,Paloquemao - Bogotá,$199.800.000,42m²,2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-del-parque/paloquemao/bogota/6903734
854,Castilla - Bogotá,$342.000.000,72m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aralia-de-castilla/castilla/bogota/1530277
855,Prados de Oriente - Cali,$111.059.070,"50,48m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/caminos-del-saman./prados-de-oriente/cali/5535879
856,Chicó Navarra - Bogotá,$295.744.000,"26,74m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
857,Chicó Navarra - Bogotá,$1.810.126.000,"140,98m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
858,Chicó Navarra - Bogotá,$1.602.901.000,"138,85m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
859,Chicó Navarra - Bogotá,$1.086.198.000,"85,64m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
860,Chicó Navarra - Bogotá,$1.296.652.000,"111,02m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
861,Chicó Navarra - Bogotá,$2.716.416.000,"231,28m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
862,Chicó Navarra - Bogotá,$1.133.537.000,"97,32m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
863,Chicó Navarra - Bogotá,$428.982.000,38m²,2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
864,Chicó Navarra - Bogotá,$474.138.000,42m²,1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
865,Chicó Navarra - Bogotá,$440.962.000,"39,87m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
866,Antiguo Campestre Cabecera - Bucaramanga,$494.735.496,"92,42m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santoangel-torre-residencial/antiguo-campestre--cabecera/bucaramanga/7081898
867,ciudadela novaterra - Mosquera,$236.145.000,"57,73m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
868,ciudadela novaterra - Mosquera,$287.500.000,"83,96m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
869,CIUDADELA NOVATERRA - Mosquera,$245.070.000,"64,73m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
870,Chicó Navarra - Bogotá,$1.284.662.000,"112,02m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
871,Chicó Navarra - Bogotá,$1.615.429.000,"138,63m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
872,Castilla - Bogotá,$297.847.000,"67,41m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
873,Chicó Navarra - Bogotá,$377.031.000,"31,38m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
874,Chicó Navarra - Bogotá,$1.815.616.000,"141,07m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
875,Castilla - Bogotá,$313.653.000,"63,82m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/penon-de-alicante/castilla/bogota/6179184
876,Chicó Navarra - Bogotá,$543.215.000,"45,11m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
877,Chicó Navarra - Bogotá,$704.319.000,"58,62m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
878,Prados de Oriente - Cali,$127.960.395,"50,48m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/caminos-del-saman./prados-de-oriente/cali/5535879
879,Castilla - Bogotá,$370.000.000,70m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aralia-de-castilla/castilla/bogota/1530277
880,Castilla - Bogotá,$352.869.000,"78,17m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/malaga-castilla-reservado/castilla/bogota/5311360
881,Castilla - Bogotá,$380.683.000,"80,59m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
882,Prados de Oriente - Cali,$114.531.945,"50,48m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/caminos-del-saman./prados-de-oriente/cali/5535879
883,Castilla - Bogotá,$436.408.000,"97,61m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
884,Chicó Navarra - Bogotá,$1.079.804.000,"83,81m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
885,Galerias - Bogotá,$149.567.500,"20,63m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
886,Galerias - Bogotá,$133.665.000,"18,76m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
887,Ciudadela La Prosperidad - Madrid,$160.999.900,"60,9m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/fontana-6/ciudadela-la-prosperidad/madrid/7121757
888,Decepaz Invicali - Cali,$121.900.000,"44,62m²",3ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-del-parque-conjunto-cerrado/decepaz-invicali/cali/7207846
889,60 Casas Zona Centro - Armenia,$180.000.000,"62,64m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/arboleda-real/60-casas--zona-centro/armenia/6795755
890,Decepaz Invicali - Cali,$132.500.000,"44,62m²",3ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-del-parque-conjunto-cerrado/decepaz-invicali/cali/7207846
891,Galerias - Bogotá,$145.072.500,"20,01m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
892,Galerias - Bogotá,$173.130.000,"23,88m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
893,Galerias - Bogotá,$162.037.500,"22,35m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
894,Galerias - Bogotá,$131.670.000,"18,48m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
895,Galerias - Bogotá,$183.207.500,"25,27m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
896,ciudadela novaterra - Mosquera,$236.145.000,"57,73m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
897,CIUDADELA NOVATERRA - Mosquera,$245.070.000,"64,73m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
898,ciudadela novaterra - Mosquera,$287.500.000,"83,96m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
899,San Felipe - Bogotá,$421.872.683,"47,03m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
900,Castilla - Bogotá,$344.000.000,73m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aralia-de-castilla/castilla/bogota/1530277
901,Chicó Navarra - Bogotá,$1.617.013.000,"140,12m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
902,Chicó Navarra - Bogotá,$732.310.000,"63,5m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
903,Chicó Navarra - Bogotá,$350.135.000,"29,3m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
904,Chicó Navarra - Bogotá,$335.560.000,"30,34m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
905,Chicó Navarra - Bogotá,$469.058.000,"41,55m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
906,Chicó Navarra - Bogotá,$1.782.088.000,136m²,2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
907,Castilla - Bogotá,$170.000.000,"39,3m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/nogal-club-house/castilla/bogota/7155662
908,Castilla - Bogotá,$332.351.000,"69,03m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
909,Chicó Navarra - Bogotá,$877.165.000,"65,67m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
910,Castilla - Bogotá,$367.967.000,"84,42m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/malaga-castilla-reservado/castilla/bogota/5311360
911,Castilla - Bogotá,$467.370.000,"100,08m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
912,Chicó Navarra - Bogotá,$381.803.000,"31,95m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
913,Chicó Navarra - Bogotá,$237.947.000,"21,31m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
914,Paloquemao - Bogotá,$186.000.000,34m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-del-parque/paloquemao/bogota/6903734
915,San Felipe - Bogotá,$421.872.683,"47,03m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
916,San Felipe - Bogotá,$535.470.200,"60,91m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
917,Ciudad Alsacia - Bogotá,$238.774.000,"49,78m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aragon-castilla-reservado/ciudad-alsacia/bogota/5310371
918,RICAURTE CUNDINAMARCA - Ricaurte,$207.300.000,"53,8m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
919,Ciudad Alsacia - Bogotá,$562.756.000,"96,44m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
920,Ciudad Alsacia - Bogotá,$500.861.000,"84,35m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
921,Teusaquillo - Bogotá,$423.300.000,"56,61m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
922,Polo Club - Bogotá,$327.351.510,"26,62m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tuliv-el-polo/polo-club/bogota/6784053
923,Teusaquillo - Bogotá,$265.700.000,"33,86m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
924,San Felipe - Bogotá,$249.674.775,"30,45m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
925,Teusaquillo - Bogotá,$265.700.000,"33,86m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
926,Polo Club - Bogotá,$327.351.510,"26,62m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tuliv-el-polo/polo-club/bogota/6784053
927,Ciudad Alsacia - Bogotá,$500.861.000,"84,35m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
928,San Felipe - Bogotá,$249.674.775,"30,45m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
929,San Felipe - Bogotá,$255.620.000,"31,17m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
930,Teusaquillo - Bogotá,$419.900.000,"56,13m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
931,San Felipe - Bogotá,$421.872.683,"47,03m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
932,San Felipe - Bogotá,$535.470.200,"60,91m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
933,Ciudad Alsacia - Bogotá,$238.774.000,"49,78m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aragon-castilla-reservado/ciudad-alsacia/bogota/5310371
934,RICAURTE CUNDINAMARCA - Ricaurte,$207.300.000,"53,8m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
935,Ciudad Alsacia - Bogotá,$562.756.000,"96,44m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/la-terra-alsacia-reservado/ciudad-alsacia/bogota/5311305
936,San Felipe - Bogotá,$293.335.175,"40,61m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
937,San Felipe - Bogotá,$294.660.802,"40,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
938,San Felipe - Bogotá,$507.321.022,"73,75m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/graun-san-felipe/san-felipe/bogota/7143251
939,Ciudad Alsacia - Bogotá,$262.465.000,"61,15m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aragon-castilla-reservado/ciudad-alsacia/bogota/5310371
940,Teusaquillo - Bogotá,$423.300.000,"56,61m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
941,San Felipe - Bogotá,$231.483.000,"28,58m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
942,San Felipe - Bogotá,$310.987.335,"39,93m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
943,RICAURTE CUNDINAMARCA - Ricaurte,$416.606.000,"99,7m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/puerto-tranquilo/ricaurte-cundinamarca/ricaurte/5379667
944,Polo Club - Bogotá,$235.317.046,"26,63m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tuliv-el-polo/polo-club/bogota/6784053
945,Teusaquillo - Bogotá,$263.900.000,"33,84m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
946,Teusaquillo - Bogotá,$425.500.000,"56,13m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/loft-51-clara-isabel/teusaquillo/bogota/6741667
947,San Felipe - Bogotá,$446.649.000,"50,34m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
948,San Felipe - Bogotá,$364.779.000,"43,82m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
949,San Felipe - Bogotá,$339.368.000,"40,57m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
950,San Felipe - Bogotá,$239.825.066,"29,98m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
951,San Felipe - Bogotá,$456.477.000,"51,48m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/eix-76-23/san-felipe/bogota/7149202
952,Ciudadela La Prosperidad - Madrid,$160.999.900,"60,8m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/fontana-6/ciudadela-la-prosperidad/madrid/7121757
953,Galerias - Bogotá,$169.287.500,"23,35m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
954,Galerias - Bogotá,$248.385.000,"34,26m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ginebra/galerias/bogota/7086912
955,Galerias - Bogotá,$133.593.750,"18,75m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
956,Galerias - Bogotá,$133.980.000,"18,48m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
957,Galerias - Bogotá,$186.760.000,"25,76m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ark-03/galerias/bogota/7086972
